DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
ZZ201500000165,ZZGE61FL,ZZ,2015,165,ZZ2015DHS,139.8993225,135.4752655,136.0319519,200.6002808,297.8888245,42.11995316,34.72418213,45.85957718,47.31464767,47.77121735,26.35584641,26.37127304,27.09946823,26.6602211,27.18788147,11.81060505,11.21893787,11.66060448,10.41893864,10.41893864,NA,531.6513672,0.522701144,0.555280209,0.548565447,0.541326165,0.551206887,0,0,0,0,0,20.10672379,15,0,0.045950692,0.035781294,0.279093564,0.513293087,0.548974276,22.93909836,23.19067192,24.11766243,23.54911613,24.04708099,0.002274909,0.418155909,0.029725667,0.055961818,0.001406093,0.561453938,0.567584991,0.564567864,0.499109596,0.446398884,0.776260138,0.868889034,0.749039114,0.562293828,0.520544648,31.16646385,31.5007534,31.50175095,30.39117432,30.09340286,25.23531532,25.86866379,25.647686,25.16072083,24.86294937,19.35585976,20.28181458,19.84114647,19.97223663,19.67446518,0,19.52235031,20.01006889,21.13585663,20.43801308,20.90627861,2.961197853,3.005193949,2.998611212,2.90639472,2.878617048,124.725502,104.3529053,137.5150452,137.5150452,137.5150452,1897.958496,1888.611938,1873.956421,1779.949463,1800.196777,24.51640701,24.68673325,24.74246025,24.90201378,24.70771408,24.14578247,23.51423454,23.62270546,23.91726303,24.1969738,23.94486046,24.17590904,155.0019531,32.54943085,25.15052795,30.13895035,35.42621231,49.87923431,92.67972565,107.0289001,122.9792633,139.0346985,154.3944397,4.307974339,4.97495842,5.716369152,6.462664127,7.176621437,11.76502895,10.83365154,12.39583302,12.39583302,12.39583302
ZZ201500000166,ZZGE61FL,ZZ,2015,166,ZZ2015DHS,1137.963257,1257.129517,1598.611206,2369.328857,2787.217285,46.30881119,45.35546875,45.82675171,46.7013855,46.55774689,27.01424217,26.91125107,27.50093842,27.35175896,28.17634964,10.18560505,10.18560505,10.18560505,10.18560505,10.18560505,NA,437.8613281,0.52322793,0.564752281,0.570717514,0.572236478,0.563944817,0,0,0,0,0,31.13127899,15,0,0.045724049,0.038444918,0.310629904,0.548316836,0.59397465,23.1252079,23.2601223,24.16433144,23.61458969,24.47370911,0.002312805,0.439620823,0.017205641,0.047030695,0.001442773,0.562823832,0.568854034,0.566553831,0.532128036,0.481215328,0.795467794,0.930949926,0.797278702,0.648812115,0.596292138,30.69780159,31.3487854,31.20222855,30.63684845,30.57277298,25.58399963,26.23498344,26.08842659,25.52304649,25.45897102,20.51219559,21.1631813,21.01662445,20.45124435,20.38716698,0,19.23617363,19.60899353,20.82772636,19.87741852,20.77107048,3.068417311,3.133753061,3.102445126,3.043417215,3.052806854,142.0947571,142.132843,142.1749878,142.1318054,142.1318054,1567.666504,1614.840698,1481.025391,1475.033081,1376.149414,24.80615616,25.14332962,25.14024353,25.28270912,24.94782829,24.47226334,23.75463104,23.79904938,24.09240723,24.47577477,24.31006622,24.41657829,64.08300781,211.1501007,233.381897,284.6635742,418.4259033,466.6984863,142.7974243,164.9060822,189.4817963,214.2194061,237.8851166,6.638039112,7.665775299,8.808195114,9.958140373,11.0582571,12.06231594,12.06393528,12.0659256,12.06385994,12.06385994
ZZ201500000167,ZZGE61FL,ZZ,2015,167,ZZ2015DHS,957.1147461,1593.2323,1850.348633,2581.135742,3632.01709,37.95560455,32.34396362,39.90312958,41.204216,47.31333542,24.98477173,24.90482521,25.00652885,25.15093803,25.47896385,12.07851601,11.76467037,12.01289082,10.89322948,10.75659752,1,1162.636719,0.485974073,0.484905571,0.487097412,0.467937291,0.490106285,0.001128472,0.00468316,0.001918403,0.002482639,0.001184896,29.57769012,12,0,0.025277395,0.019817943,0.342801094,0.663080275,0.333594471,20.47353363,20.85929108,21.10401154,21.07266426,21.30260468,0.005576608,8.283463478,0.908344686,1.275412679,0.019851156,0.457806915,0.46465078,0.412126243,0.245237812,0.226439729,0.474681795,0.456761539,0.391043067,0.189046249,0.184886605,27.46037292,28.05525208,27.61050415,26.58437538,26.18172836,21.3955307,22.14869881,21.57621574,21.10972214,20.77825546,15.38185787,16.29058266,15.59761333,15.6911459,15.42513084,0,15.96229172,16.81375694,17.20149422,16.9943943,17.1262455,2.998481035,3.207986116,3.171354294,2.960156202,2.88754344,113.8091583,103.7589874,126.5469666,121.9709244,136.6193085,1935.317139,1888.755005,1993.151001,2220.614746,1909.314575,20.91309357,21.03720856,21.24502945,21.44224167,21.3226223,20.51339149,19.87841988,20.52254677,20.77568054,20.43561745,20.54768181,20.61425781,52.328125,190.4889526,298.1632996,423.1133423,500.2213135,667.5067139,620.5502319,703.1397705,792.7219238,879.3475952,958.114624,28.8842392,32.72846603,36.89817047,40.93026733,44.59656906,13.85226536,13.23720932,15.39173603,14.72343731,15.51388836
ZZ201500000168,ZZGE61FL,ZZ,2015,168,ZZ2015DHS,1820.895386,2506.563232,3416.920166,2587.011475,3430.427002,47.30763626,39.44569778,51.09894943,51.44042587,59.17216873,25.74435616,24.63142395,24.77854156,24.28416634,23.51611328,11.18025208,10.87369823,11.12187576,10.02122402,9.809331894,1,2141.089844,0.32346344,0.372584194,0.373305917,0.36660102,0.381512493,0.001996528,0.00828559,0.003394097,0.004392361,0.002096354,17.78829193,13,0,0.009767729,0.004437097,0.306549132,0.521419466,0.13034834,18.72866249,18.53989601,18.53687477,17.0547905,18.11958313,0.14101319,42.39066696,2.458783865,3.374417543,0.059225142,0,0,0,0,0,0,0,0,0,0,23.97960091,24.57942772,24.14587784,23.07673645,22.71371651,18.36948967,19.11731911,18.55911446,18.04088593,17.79370689,12.79934883,13.70572948,13.02400208,13.05551243,12.90438366,0,11.71296978,12.44836807,12.29520798,9.825416565,12.72305298,2.703038216,2.912109375,2.877517462,2.673567772,2.65151906,127.8743515,114.8701859,147.0381012,137.52948,156.8961334,1346.045166,1280.378296,1363.979248,1588.87146,1369.515381,16.20483971,16.20378113,16.24650764,16.2211895,16.19966507,15.79171753,15.86159801,16.6130619,16.86980438,16.4618721,16.06477165,16.11032867,31.46777344,343.8559265,469.0874023,691.4360962,501.3599854,630.4576416,4662.470215,5283.001953,5956.073242,6606.930176,7198.741699,216.9799652,245.8580017,277.1810913,307.4703674,335.0118408,14.99055958,14.32415295,16.77483559,15.95517731,16.98760414
ZZ201500000169,ZZGE61FL,ZZ,2015,169,ZZ2015DHS,6956.029785,7476.578613,7401.67627,10027.66895,11420.25781,36.04073334,31.13887978,36.49734879,39.12659454,43.98088455,26.84064484,26.82569504,26.92139053,27.1351738,27.350214,12.13689232,11.84470558,12.06801224,10.94188404,10.84309959,1,638.5683594,0.508514225,0.520777762,0.53747642,0.497001916,0.518490136,0,0,0,0,0,33.78092957,12,0,0.032673288,0.033223473,0.359702408,0.659559429,0.459079742,22.40782166,22.99358559,23.25382423,23.30127716,23.2964592,0.006937808,12.09683895,1.271336675,0.704008579,0.017553553,0.496895015,0.497697026,0.457148373,0.341658592,0.269816041,0.569265544,0.532955885,0.467428923,0.306183368,0.24509488,28.47786522,29.09752655,28.64804649,27.66302109,27.221138,22.39305496,23.14752769,22.58815193,22.16753578,21.76744843,16.3409729,17.25282288,16.58003616,16.721138,16.37803841,0,17.97500038,19.16147804,19.58625984,19.46738052,19.2427063,3.084461927,3.304253578,3.276128531,3.058159828,2.971918344,111.166275,102.8907547,119.570015,119.6553802,130.7075958,1923.566406,1851.462524,1938.753418,2215.519775,1920.10437,23.80011749,23.83692169,23.88936996,23.83478737,23.83795738,23.23886681,22.95126534,23.6327877,23.96460342,23.86618614,23.58424568,23.71045685,89.0234375,1241.424438,1399.194214,1445.630493,1943.35144,2098.86084,620.3754272,702.9417114,792.4987183,879.0999756,957.8447876,28.88423729,32.72846222,36.89817429,40.93026733,44.59656906,13.20728302,12.65612411,14.62824154,14.08815098,14.66503429
ZZ201500000170,ZZGE61FL,ZZ,2015,170,ZZ2015DHS,55.17950058,59.96788025,64.10177612,98.14060211,135.4019775,28.15876007,26.34092712,26.82232666,31.82614136,34.43280411,28.44428062,27.63138962,28.3256588,27.7393055,28.02235794,12.28940964,11.97183228,12.21085072,11.09943581,10.94856834,1,830.6162109,0.450724274,0.465919971,0.466331244,0.467358142,0.475197822,0,0,0,0,0,17.84105873,11,0,0.03127607,0.034615844,0.24933438,0.456898719,0.457191378,23.24774742,23.68258858,24.00213432,23.76612854,23.95177078,0.00328297,5.309641838,0.448917925,0.478866696,0.008677982,0.517404199,0.543849528,0.498611957,0.417109668,0.309902728,0.59252739,0.648876727,0.53652662,0.412469536,0.292750359,30.24782944,30.96779633,30.44318581,29.48698044,28.955513,24.08624077,24.95442772,24.30876732,23.9115448,23.45729256,17.95842171,18.99596405,18.23233604,18.38754463,18.00694466,0,18.05121231,19.73378754,19.67861176,19.79295158,19.88118362,3.382074833,3.655295134,3.589756966,3.380685806,3.23129344,95.23503113,96.28385925,96.2856369,107.5941849,111.2624969,1376.543945,1291.899292,1301.501709,1717.377197,1403.404419,23.37183762,23.58434486,23.66919708,23.65366554,23.8235321,22.90311623,22.8277092,23.71429443,24.1676178,23.86180687,23.22064209,23.20693779,311.3544922,10.24198151,11.0712328,11.94667435,18.03231049,23.61855316,285.1004944,331.0570984,382.4920044,434.8127747,485.511322,13.29174137,15.43429661,17.83225632,20.27151489,22.63514519,11.22703552,11.04805183,12.32843685,12.26683998,12.45093346
ZZ201500000171,ZZGE61FL,ZZ,2015,171,ZZ2015DHS,61.88689423,74.1228714,97.09249878,106.9586487,116.0272522,34.72518158,30.93815804,33.10018158,38.56102753,40.23365021,26.14439392,25.94083214,26.26354218,25.9242363,26.26441383,12.19622421,11.90507793,12.12135506,10.99231815,11.00321198,NA,624.7666016,0.499087095,0.474710584,0.498964399,0.483026028,0.506643772,0,0,0,0,0,14,11,0,0.025402116,0.03286409,0.255229592,0.438014984,0.498995274,22.88345718,23.07937431,23.49074554,23.23934555,23.45225525,0.005985751,12.84792614,0.80965662,0.374373376,0.010575648,0.443281233,0.387504637,0.379112422,0.405794114,0.256472409,0.468749315,0.356758535,0.35698241,0.387227684,0.228664055,30.31293488,30.98745728,30.54978371,29.60529518,29.10230064,24.18958473,25.00438309,24.46775246,24.08676147,23.578125,18.11671066,19.08237839,18.42842865,18.61297798,18.09908867,0,19.62251854,20.21791649,20.71795082,20.5544529,20.64009666,3.155816078,3.395486116,3.393142462,3.123914957,3.045529604,109.5862885,105.050087,112.3136292,120.4613724,122.5327682,1681.602661,1591.497803,1474.519897,1549.644043,1399.761475,23.98306656,24.22701073,24.39711189,24.33657455,24.31088066,23.64520073,23.34656715,24.00035858,24.29668236,24.02176285,23.89471054,23.85950279,514.5292969,12.27317905,13.84456444,20.28383255,20.54779243,21.14083862,212.8750916,242.2237701,274.2587891,305.5644531,334.4265747,9.917182922,11.28444576,12.77685642,14.23528957,15.57988548,11.42722225,11.03881931,12.55752182,12.31909657,12.41137123
ZZ201500000172,ZZGE61FL,ZZ,2015,172,ZZ2015DHS,40.51564789,55.03344727,61.64898682,66.16806793,81.07094574,37.25960159,33.08190918,36.63988495,40.95339584,45.80834198,22.87507629,23.37333298,23.5263195,23.3280201,23.42923546,11.94965267,11.65933132,11.89270782,10.75829029,10.63194466,1,1375.875,0.414645791,0.402254015,0.434279144,0.433675498,0.432081401,0,0,0,0,0,15,12,0,0.011884371,0.013425271,0.162099257,0.365963757,0.260723382,19.12823868,19.64619827,19.98409843,19.87497902,19.86782837,0.004937314,7.664787292,0.531465709,0.383615732,0.001272055,0.490232885,0.515611947,0.471732944,0.373419553,0.284537703,0.535459995,0.556357086,0.47613582,0.349709272,0.262777567,27.23993111,27.95525169,27.43441963,26.45872498,25.97217941,21.24283981,22.09600639,21.46011353,21.05407906,20.63081551,15.29027843,16.29592133,15.54171085,15.70043373,15.34023476,0,15.38140106,15.91906261,16.44187546,16.42193794,16.30642319,3.032161474,3.274739742,3.224175453,3.028732777,2.917708397,112.9771347,108.3346405,118.1334229,124.0368958,133.6553802,2034.769775,1849.334839,1859.460205,2292.356934,1998.916748,19.88677979,20.02713203,20.10011673,20.29430389,20.24375534,19.53863335,19.18365288,19.7822361,20.20800591,19.78925323,19.66556358,19.66313934,797.8154297,7.459184647,10.29916,12.01803493,12.82329941,14.89954472,202.3732605,229.3072815,258.521759,286.7720337,312.4594421,9.427021027,10.68167019,12.04254913,13.35851288,14.55509281,13.29385853,12.88786411,14.70105457,14.31844616,14.81168842
ZZ201500000173,ZZGE61FL,ZZ,2015,173,ZZ2015DHS,64.14415741,131.3822632,139.9549255,157.456131,180.764328,37.54969025,33.22848511,36.65756607,41.64004898,43.27524185,24.78047943,25.25279999,25.85312462,25.28903961,25.73648071,11.85852146,11.54958057,11.792202,10.65474606,10.71620369,NA,841.2373047,0.510003269,0.526706219,0.544414639,0.499133885,0.532313585,0,0,0,0,0,22.29278564,12,0,0.024064586,0.025587261,0.229102835,0.396899283,0.473899901,22.18375015,22.60503387,23.10612869,23.00200462,23.25914764,0.005377318,11.54709148,0.716281474,0.428710312,0.008042053,0.349840909,0.219677806,0.25022921,0.337103456,0.205829427,0.328767747,0.16218999,0.206799909,0.30044207,0.168719873,30.17871857,30.73256683,30.44137764,29.48333359,29.02271461,24.23180008,24.93178558,24.52293205,24.12644768,23.63433266,18.32019615,19.18298721,18.64917564,18.82858849,18.30651093,0,19.58702278,19.95726776,20.35913086,20.71497154,20.78181648,3.056495905,3.260865211,3.290075302,3.015871048,2.93388319,114.7704697,108.3536072,120.6061478,125.5810165,126.9645004,1744.068726,1592.208618,1598.993164,1690.701416,1529.786255,23.241539,23.43529892,23.65401649,23.52119255,23.63868141,22.91628075,22.59944725,23.1701622,23.37908936,23.22659683,23.13966179,23.09811974,457.6435547,14.85901451,24.2557106,31.94483566,28.93091774,31.53123856,328.39505,381.3305054,440.5761719,500.8422241,559.2396851,15.29247761,17.75753975,20.51645088,23.32287979,26.04229355,11.51612949,11.08582592,12.82473755,12.3942852,12.45472431
ZZ201500000174,ZZGE61FL,ZZ,2015,174,ZZ2015DHS,1003.837891,1043.419189,1549.802734,1134.621948,1235.484741,46.45996094,38.99629211,49.75337982,50.33993912,58.04817963,24.49877548,23.45807838,24.02170181,23.39292908,23.71335793,11.28763103,10.97803879,11.227561,10.11973381,9.930208206,1,1564.541138,0.383141667,0.401678413,0.423613757,0.400362492,0.423642337,0.003848379,0.015970776,0.006542245,0.008466435,0.004040799,26.95429993,13,0,0.01539928,0.009785194,0.363842964,0.60629189,0.199847966,18.59663391,18.26796913,18.7774086,17.42523766,18.59243774,0.030277524,15.72607613,1.578331709,0.777508616,0.020069351,0.348296136,0.252197534,0.271293044,0.185252413,0.157954991,0.307171285,0.190706894,0.21230863,0.123994164,0.108556278,24.33019447,24.92848587,24.49563217,23.43530083,23.06462669,18.66598701,19.41484451,18.85503578,18.34884262,18.08129311,13.04256344,13.95044899,13.26807022,13.31556702,13.13441849,0,12.6944952,13.07785892,13.53311348,11.45754623,13.47151756,2.727850199,2.937384367,2.900173664,2.697829962,2.669574738,126.7358093,114.5470963,144.2934265,135.8085938,154.9639587,1566.24231,1461.102661,1455.137573,1618.01123,1407.317627,18.15829277,18.16945839,18.2877121,18.3574028,18.38967323,17.8959465,17.65497971,18.27860832,18.56533623,18.28362083,17.92624855,17.98542404,87.05859375,171.8539734,195.2692566,263.3172913,219.8884888,227.0623474,620.6201782,703.2189941,792.8112793,879.4467163,958.2225952,28.88423729,32.72846222,36.89817047,40.93026352,44.59656525,14.86480522,14.21160412,16.59222221,15.80943298,16.80476761
ZZ201500000175,ZZGE61FL,ZZ,2015,175,ZZ2015DHS,64067.33594,92690.375,94915.5625,128516.0547,170477.0313,39.0871315,33.42948532,45.91462708,56.65288162,50.5115242,27.28728676,27.07325363,27.46141243,26.90864563,27.48309898,12.11895275,11.8676939,12.06610298,11.04283905,10.82832813,NA,1585.109375,0.295554042,0.28390196,0.27675882,0.253694981,0.240224361,0,0,0,0,0,45.87561798,14,0,0.017017448,0.011076554,0.347214669,0.249978736,0.516116321,20.56414795,20.94138908,21.33882523,20.86732674,21.3887043,5.047039509,288.3951721,92.30397797,12.24691582,3.661635876,0.273644745,0.092704974,0.159153074,0.091314137,0.12024495,0.224961683,0.050545398,0.097149707,0.049369134,0.075603791,24.66906929,25.38315964,24.93495369,23.81773758,23.57552147,18.58323288,19.42816734,18.87225151,18.28350639,18.13781929,12.55011559,13.51546574,12.86885166,12.77489948,12.74719334,0.452482015,13.84101009,14.80952549,15.21623898,14.82600689,15.29430962,2.736299276,2.949768543,2.896368742,2.678645849,2.681221008,106.9540939,98.60925293,132.9856873,151.753006,135.4325562,863.5057983,806.394104,1151.461182,1078.405273,979.3014526,18.92266273,18.84386635,18.74846268,18.64534378,18.54371834,18.30528259,18.73204803,19.0196476,18.55339622,18.71892738,18.16696548,18.32405472,1.266601563,14707.3291,18511.39648,19803.12305,22920.94727,28836.08203,27884.71484,32868.92969,38549.55859,44485.01953,50422.60547,1296.658203,1528.427612,1792.580688,2068.58374,2344.685303,14.7221899,14.08559418,16.81920815,16.52580643,16.64182472
ZZ201500000176,ZZGE61FL,ZZ,2015,176,ZZ2015DHS,1067.821533,1389.790649,2213.020508,3626.424805,5293.428223,27.71304893,26.18337631,23.8125515,31.39242363,32.08274841,29.70448112,29.28071785,29.78462982,28.63961792,28.7785244,13.00947666,12.66121292,12.95428276,11.95458603,11.81744766,4,558.7792969,0.34322992,0.37508744,0.359568626,0.362531543,0.377574027,0,0,0,0,0,38.62169266,10,0,0.04340975,0.034440883,0.274242401,0.563297331,0.571214974,24.60663033,24.86725044,25.32784843,24.52458191,24.96184921,0.008793421,0.726588368,0.027987598,0.036452614,0.004577415,0.527717948,0.562294185,0.553735018,0.518420219,0.375275105,0.640733123,0.73200959,0.698853791,0.574644446,0.382548362,31.80487633,32.51927185,31.9823513,31.2086525,30.58715248,25.27391434,26.16294861,25.48020744,25.20761108,24.64891624,18.79540062,19.85805893,19.02806854,19.25406647,18.76970482,0,19.50877762,20.45378304,20.87106514,20.40954781,21.14517403,3.430960655,3.695500612,3.659722328,3.386791229,3.313917875,95.0823822,96.76068115,87.14732361,106.3195877,106.3195877,1271.866333,1148.894043,1098.206665,1348.709961,1155.529785,23.88032532,24.1819706,24.48637581,24.47814369,24.57928276,23.3915062,23.63839531,24.73560715,24.79384995,24.24407768,23.46018219,23.55902863,26.61132813,182.3229065,245.6214294,443.1200256,714.272644,989.3949585,296.3791199,434.2361755,633.0221558,907.9716797,1279.213013,15.96145439,23.38572693,34.09131622,48.89868164,68.89183044,9.354865074,9.122512817,9.866171837,10.14752579,10.14752579
ZZ201500000177,ZZGE61FL,ZZ,2015,177,ZZ2015DHS,27890.85352,23371.57031,35792.80078,27759.92773,31760.29883,28.34606743,24.66062164,34.85505295,38.00785446,34.05356216,29.16039276,29.58010483,28.94200134,30.41273117,29.66892433,12.53274059,12.25846291,12.47787952,11.52269936,11.42892075,NA,1114.931641,0.417682916,0.433559805,0.468553424,0.388269544,0.420876354,0,0,0,0,0,30.55087662,15,0,0.027101684,0.015933655,0.203051403,0.726372242,0.660916567,23.00123787,23.98140144,23.61209488,24.57588005,24.16341782,0.260097802,156.852829,16.37417793,41.87247467,8.647204399,0.464982837,0.309121996,0.23232995,0.128008708,0.192018852,0.424233288,0.245877594,0.16580686,0.073261559,0.138042271,27.35970688,28.00040436,27.8836956,26.85646629,26.50765419,21.07223701,21.84415627,21.61307907,21.07369804,20.76844597,14.82696819,15.74194241,15.40581608,15.33376789,15.07873249,0.083113551,16.84208298,18.38269615,18.28218651,18.73902702,18.6579113,3.007248402,3.232566595,3.190075159,2.868605375,2.961559534,85.2436676,79.71710205,111.1902313,109.0295334,100.8516464,918.980896,880.8344116,1158.522827,1078.25647,1049.095093,22.32513428,22.75327492,22.52147484,22.35362053,22.24591446,21.96990204,21.81644821,22.18148422,22.20954514,21.90358353,21.73593712,21.74669075,14.03710938,4275.841797,4590.067383,5206.006348,5066.585449,5536.914063,19676.62695,22673.23242,26023.21875,29580.48633,33344.63281,914.5988159,1053.885498,1209.5979,1374.944946,1549.908081,14.8288002,14.01485157,16.19182205,16.10180855,16.16311073
ZZ201500000178,ZZGE61FL,ZZ,2015,178,ZZ2015DHS,7884.67627,7320.103516,10750.07031,15079.34375,18423.56641,45.09072495,37.52700424,51.36246109,55.63066101,57.0918541,24.9682579,24.34379578,24.47289276,23.8556366,24.2332592,11.57970238,11.31105328,11.53434563,10.47427654,10.24687481,NA,1530.78125,0.269491225,0.297338247,0.303113073,0.279536694,0.2845608,0,0,0,0,0,NA,13,0,0.012935205,0.008490986,0.343168885,0.586321115,0.302076995,19.98851013,19.86639404,20.18302155,19.19983673,20.2210083,0.043257333,28.58127594,1.790449619,1.274953365,0.030191923,0,0,0,0,0,0,0,0,0,0,23.88606834,24.5656395,24.09699059,23.02476883,22.73174286,18.07669258,18.88113403,18.30513763,17.76441002,17.58123589,12.30636597,13.25458622,12.56264496,12.55049229,12.4848671,0,15.00876236,15.38899326,15.89314842,14.54403973,16.20875549,2.696440935,2.893127918,2.851779461,2.64761281,2.642433405,121.5844803,108.5704193,146.474411,147.2884674,150.8614197,1125.258911,1148.111938,1343.161987,1334.373779,1257.714478,18.26885605,18.20444679,18.14141655,18.18365479,18.1154232,17.73865318,17.80382919,18.27581215,18.28684425,18.08859634,18.05752563,17.94581795,6.895507813,1270.626465,1369.910889,1865.239136,2922.360596,3385.957031,7084.092285,8026.919922,9049.574219,10038.47754,10937.66797,484.6486816,549.1509399,619.114502,686.7689819,748.2858887,14.56911564,13.9377594,16.5463562,15.92548275,16.49973488
ZZ201500000179,ZZGE61FL,ZZ,2015,179,ZZ2015DHS,6910.136719,11710.98438,8849.400391,14568.91211,16311.95508,41.56458664,34.96994019,46.14513779,48.87817383,52.9108429,30.99212074,29.99277687,30.12020683,29.56593704,29.83576775,11.68802166,11.39092922,11.63120651,10.54904556,10.30572891,1,1232.814331,0.362310022,0.389825672,0.423717529,0.409447938,0.410834163,0,0,0,0,0,29.17123413,13,2.11015296,0.025212314,0.019418677,0.807414651,0.749225438,0.107593395,24.00876808,23.8337326,24.33442688,23.85515594,24.10178947,55.79359818,29.05285835,87.80891418,2.686759233,2.686255455,0.194918737,0.056482136,0.091262743,0.075002156,0.070695408,0.141135722,0.029536691,0.05056823,0.040916521,0.040749338,25.16575432,25.78572083,25.33684921,24.34192848,23.95776939,19.29956627,20.06640625,19.49787331,19.04110336,18.78224945,13.47773457,14.3947916,13.7056427,13.79288197,13.65204048,0.003106115,17.02541733,17.67468643,18.54864502,18.14437485,18.3678112,2.837369919,3.040755272,3.002951384,2.808463573,2.769487858,117.9341202,106.3350296,138.5716095,137.2725677,146.5359344,1096.315918,1061.148682,1221.898682,1392.32251,1263.459473,21.08204079,20.93588638,21.04254341,20.92959785,21.03954124,20.64990997,20.91440392,22.03591537,22.4278698,22.12847519,21.13920593,20.9779644,12.76464844,1604.635742,1889.772461,2122.44043,2308.894531,2436.669434,7538.330566,8351.905273,9290.429688,10069.97852,10670.81543,350.778656,388.6364746,432.3085327,468.5830078,496.5415649,14.67103291,14.03756428,16.40648079,15.84562874,16.69539833
ZZ201500000180,ZZGE61FL,ZZ,2015,180,ZZ2015DHS,46009.39063,63055.31641,72016.96875,99885.25,127573.6875,39.32666397,33.58863831,46.11097717,55.91464996,50.73704147,25.86268997,25.90451431,26.51590347,25.93062592,26.82992554,12.09644127,11.846138,12.04483509,11.01809883,10.81067753,NA,1527.116211,0.260984868,0.272704333,0.261956066,0.231427416,0.221228048,0,0,0,0,0,36.12659836,14,0,0.019064588,0.011362783,0.368954331,0.238242775,0.516945481,20.33615494,20.77880096,21.34135437,20.64668465,21.49124908,0.10314139,119.8540878,8.747488022,2.583854675,0.039670322,0.288576633,0.10376139,0.17459245,0.103602074,0.136009768,0.241821587,0.057956301,0.110430844,0.057434391,0.089249015,24.68706703,25.39878464,24.95000076,23.83237839,23.58559036,18.61289215,19.45394897,18.89869881,18.31024361,18.15651131,12.59062481,13.55264759,12.90516472,12.81427956,12.77491283,0.737227678,14.80962086,15.65309048,16.16680527,15.36274338,16.15257263,2.735980988,2.949305534,2.896050453,2.676909685,2.680468798,107.5970001,99.06315613,133.5397034,149.6784668,135.999054,919.5053711,859.526123,1199.130615,1130.213501,1050.466553,19.22193146,19.08675003,18.97631645,18.91866493,18.78931808,18.52789688,18.91205025,19.17372513,18.65094948,18.89467049,18.34213829,18.55681038,0.334960938,10301.76367,12590.76953,14608.57813,17818.58594,21583.29297,48160.99609,56769.46875,66580.75,76832.15625,87087.24219,2278.120605,2685.320068,3149.415283,3634.329102,4119.416992,14.69545937,14.05407524,16.81415367,16.42353249,16.59894943
